1.966603110792326803e-02,-4.657889192384867538e-02,4.984896280263848567e-01,2.612532746974796649e-01,-5.142258321951382882e-01,1.463797896986827191e-02,-1.174922311026851962e-01,-8.221753830060144486e-01,-2.950462224658735311e-01
-9.135996725653243722e-01,9.430100301134051177e-01,-1.676058194105707888e-01,7.971751917889962069e-01,6.886073650099846510e-01,-4.511156697000368032e-01,5.659846446080862847e-01,-2.763317615219645362e-01,-8.839599268066287152e-01
6.462466153700351379e-01,-1.914484769507572848e-01,1.830834819948068959e-01,1.533324271996303612e-01,2.613651546359087308e-02,-1.676719844398480985e-01,2.448864059870415333e-01,-4.144234388096012522e-01,-5.560585980323126121e-01
5.442219260207825648e-01,-6.245551691531301408e-01,-4.896434662075220823e-01,-4.755529095770231751e-01,3.868935403188853428e-01,-5.944561492735691566e-01,-1.176037940673471671e-01,2.752603626221590272e-01,1.482609098551353893e-02
-7.018707890588397891e-02,3.912331604855792677e-01,3.209721127320832590e-01,-3.056664447627548964e-01,-3.759167045857243483e-01,3.755516452276044803e-01,-3.140707565300063786e-01,7.705761939119555592e-02,1.089809677882842276e-01
-2.879409831873304404e-02,-8.199665912507382304e-01,-1.503204925517088730e-01,6.338225495919436181e-02,-3.810317918783313051e-01,-1.822162462985854881e-01,-6.578330452217644453e-01,8.481942639349895896e-02,5.741281796487694988e-01
3.145320419805558987e-01,-6.393047402033846804e-01,9.278393768695029076e-01,-3.417086249400246856e-01,-6.640631987324521757e-02,2.107327194636455792e-01,-2.372482044059676665e-01,1.171295293478789024e-01,3.331058659064701222e-01
2.054688832054128167e-01,2.439998815422889100e-01,-1.403684796299855264e-01,-9.503247106385973031e-02,-1.408222561153280594e-01,4.045807785870374207e-03,4.623098150703701115e-01,2.126805758051279194e-01,2.947002595268043978e-01
3.791376130900554059e-02,-2.762081331059515477e-01,2.978705224022467624e-01,-3.127318782445590584e-01,1.570170344924121109e-01,-6.222368333304556520e-03,1.513277105909879294e-01,-1.860062019675277345e-01,-1.256786562057718992e-01
-6.653460498424956793e-01,2.256511805883220090e-01,1.655145731471030501e-01,-2.585826071471831744e-01,3.298459058193785043e-01,-7.907670789994102334e-01,5.383496945681947032e-01,-3.959948083977155586e-01,-4.494060033301246482e-01
-5.943459410039077240e-03,6.609347408085566311e-01,-8.661320974728584088e-02,6.839262525287153061e-01,-9.544299842712426762e-03,-3.874811662527115064e-01,3.819360221173584424e-01,-1.100847222924659918e-01,3.525006802880529810e-01
9.805962712062796238e-02,-7.997089486090258603e-02,1.027570654589856913e-01,6.848661453907983754e-01,-2.088104045697834754e-02,-5.399629910120516962e-01,-3.942891262024993820e-02,-1.908081531339828885e-01,7.533432626772340601e-01
-1.359400602889889731e+00,-1.116464381932878447e-01,6.941494805603427576e-01,-2.452862537757424244e-01,9.218189505448142196e-01,7.825264555345992079e-01,-1.939832088375569585e-01,-2.109998621482348236e-01,-4.662199469897309601e-01
-8.641102893740293389e-01,-3.051421739125581567e-01,1.307854179810760339e-02,1.665264235851791619e-01,-6.176890597505563241e-01,-2.781075176805430926e-02,-3.191344214011049840e-01,-5.121943905513718365e-01,1.694838112415447962e-01
4.317064812800847085e-01,6.251949871791586677e-01,-2.231693417271046753e-01,1.018552179153302317e+00,1.953317724481356821e-01,-4.827542322121126661e-01,2.232367227791660080e-01,-1.527891702150745712e-01,2.557457980902433925e-01
1.515800136558560426e-02,-2.906738772792697434e-01,-6.400904569913627995e-01,-2.861460223216068521e-01,-1.273223275616167105e-01,-1.146832094673767122e+00,-6.099670215030693343e-02,4.998592932693509128e-01,3.212906997750020199e-01
-1.384516453276002090e-01,-7.994517396851343882e-01,-1.998125068763826340e-01,-4.985457196037201832e-01,1.701024247214313334e-01,1.959519138219107393e-01,-7.928532714029064010e-01,4.160402553673766546e-01,-5.195582224315649089e-01
-9.818062484881424634e-01,-4.528399637013649781e-01,5.230397941756000924e-01,2.598431638796164789e-01,9.094403688435629407e-01,8.766952965042976720e-01,-1.357502219590875636e-01,1.286990969782075167e+00,4.761308063443062122e-02
-1.408058977474544449e-01,3.589172396715459290e-01,-1.372332092313028051e-01,5.733386523837299409e-01,-4.647525449266688979e-01,-5.918358856423970860e-01,9.972988056798075540e-01,-2.948532416836433523e-01,-6.213289825961135771e-01
